Timestamp,CPU%,Memory(MB)
2025-01-26 14:43:28,0.0,16.12
2025-01-26 14:43:43,0.0,16.12
2025-01-26 14:43:58,0.0,15.93
2025-01-26 14:44:13,0.0,15.93
2025-01-26 14:44:28,0.0,15.93
2025-01-26 14:44:43,0.0,15.93
2025-01-26 14:44:58,0.0,15.93
2025-01-26 14:45:13,0.0,15.93
2025-01-26 14:45:28,0.0,16.07
2025-01-26 14:45:43,0.0,16.08
2025-01-26 14:45:58,0.0,16.08
2025-01-26 14:46:13,0.0,16.09
2025-01-26 14:46:29,0.0,16.09
2025-01-26 14:46:44,0.4,16.09
2025-01-26 14:46:59,0.2,16.09
2025-01-26 14:47:14,0.3,16.09
2025-01-26 14:47:29,0.0,16.10
2025-01-26 14:47:44,0.1,16.10
2025-01-26 14:47:59,0.1,16.10
2025-01-26 14:48:14,0.0,16.10
2025-01-26 14:48:29,0.0,16.10
2025-01-26 14:48:44,0.0,16.10
2025-01-26 14:48:59,1.8,16.10
2025-01-26 14:49:14,0.0,16.10
2025-01-26 14:49:29,0.4,16.10
2025-01-26 14:49:44,0.0,16.10
2025-01-26 14:49:59,0.0,16.10
2025-01-26 14:50:15,0.1,16.10
2025-01-26 14:50:30,0.0,16.10
2025-01-26 14:50:45,1.3,16.10
2025-01-26 14:51:00,0.0,16.10
2025-01-26 14:51:15,0.3,16.10
2025-01-26 14:51:30,0.0,16.11
2025-01-26 14:51:45,0.3,15.97
2025-01-26 14:52:00,0.0,15.98
2025-01-26 14:52:15,0.1,15.98
2025-01-26 14:52:30,0.0,15.98
2025-01-26 14:52:45,0.1,15.98
2025-01-26 14:53:00,0.0,16.11
2025-01-26 14:53:15,0.0,16.16
2025-01-26 14:53:30,0.0,16.19
2025-01-26 14:53:46,0.0,16.19
2025-01-26 14:54:01,0.0,16.19
2025-01-26 14:54:16,0.0,16.19
2025-01-26 14:54:31,0.0,16.19
2025-01-26 14:54:46,0.0,16.19
2025-01-26 14:55:01,0.0,16.19
2025-01-26 14:55:16,0.0,16.19
2025-01-26 14:55:31,0.0,16.19
2025-01-26 14:55:46,0.0,16.19
2025-01-26 14:56:01,0.0,16.19
2025-01-26 14:56:16,0.0,16.19
2025-01-26 14:56:31,0.0,16.19
2025-01-26 14:56:46,0.0,16.19
2025-01-26 14:57:01,0.0,16.19
2025-01-26 14:57:16,0.0,16.19
2025-01-26 14:57:32,0.0,16.19
2025-01-26 14:57:47,0.0,16.19
2025-01-26 14:58:02,0.0,16.19
2025-01-26 14:58:17,0.1,16.19
2025-01-26 14:58:32,0.1,16.19
2025-01-26 14:58:47,0.0,16.19
2025-01-26 14:59:02,0.3,16.19
2025-01-26 14:59:17,0.0,16.19
2025-01-26 14:59:32,0.0,16.19
2025-01-26 14:59:47,0.0,16.19
2025-01-26 15:00:02,0.0,16.18
2025-01-26 15:00:17,0.0,16.19
2025-01-26 15:00:32,0.0,16.19
2025-01-26 15:00:47,0.0,16.19
2025-01-26 15:01:02,0.0,16.19
2025-01-26 15:01:18,0.0,16.19
2025-01-26 15:01:33,0.0,16.19
2025-01-26 15:01:48,0.0,16.19
2025-01-26 15:02:03,0.0,16.19
2025-01-26 15:02:18,0.0,16.19
2025-01-26 15:02:33,0.0,16.19
2025-01-26 15:02:48,0.0,16.19
2025-01-26 15:03:03,0.0,16.19
2025-01-26 15:03:18,0.0,16.19
2025-01-26 15:03:33,0.0,16.19
2025-01-26 15:03:48,0.0,16.19
2025-01-26 15:04:03,0.0,16.19
2025-01-26 15:04:18,0.0,16.19
2025-01-26 15:04:33,0.1,16.19
2025-01-26 15:04:49,0.1,16.19
2025-01-26 17:00:56,0.0,16.20
2025-01-26 17:01:12,0.0,16.20
2025-01-26 17:01:27,0.0,16.20
2025-01-26 17:01:42,0.1,16.20
2025-01-26 17:01:57,0.0,16.20
2025-01-26 17:34:22,0.0,16.20
2025-01-26 17:34:37,0.1,16.21
2025-01-26 17:34:53,0.0,16.21
2025-01-26 17:35:08,0.0,16.21
2025-01-26 17:35:23,0.0,16.21
2025-01-26 17:35:38,0.0,16.21
2025-01-26 17:35:53,0.0,16.21
2025-01-26 17:36:09,0.0,16.21
2025-01-26 17:36:24,0.0,16.21
2025-01-26 17:36:39,0.0,16.21
2025-01-26 17:36:54,0.0,16.21
2025-01-26 17:37:10,0.0,16.21
2025-01-26 18:02:01,0.0,16.21
2025-01-26 18:02:16,0.0,16.21
2025-01-26 18:02:32,0.0,16.21
2025-01-26 18:02:47,0.0,16.21
2025-01-26 18:32:38,0.0,16.23
2025-01-26 18:32:53,0.1,16.38
2025-01-26 18:33:08,0.0,16.38
2025-01-26 18:33:23,0.0,16.38
2025-01-26 18:33:38,0.0,16.38
2025-01-26 18:33:53,0.0,16.39
2025-01-26 18:34:09,0.1,16.39
2025-01-26 18:34:24,0.0,16.39
2025-01-26 18:34:39,0.0,16.39
2025-01-26 18:34:54,0.0,16.40
2025-01-26 18:35:09,0.0,16.40
2025-01-26 18:35:24,0.0,16.40
2025-01-26 18:35:39,0.0,16.40
2025-01-26 18:35:54,0.0,15.53
2025-01-26 18:36:09,0.0,15.55
2025-01-26 18:36:24,0.0,15.54
2025-01-26 18:36:39,0.0,15.55
2025-01-26 18:36:54,0.0,15.55
2025-01-26 18:37:09,0.0,15.55
2025-01-26 18:37:24,0.0,15.56
2025-01-26 18:37:40,0.0,15.56
2025-01-26 18:37:55,0.0,15.56
2025-01-26 18:38:10,0.0,15.56
2025-01-26 18:38:25,0.0,15.56
2025-01-26 18:38:40,0.4,15.56
2025-01-26 18:38:55,0.0,15.56
2025-01-26 18:39:10,0.1,15.56
2025-01-26 18:39:25,0.0,15.56
2025-01-26 18:39:40,0.0,15.56
2025-01-26 18:39:55,0.1,15.56
2025-01-26 18:40:10,0.0,15.56
2025-01-26 18:40:25,0.0,15.56
2025-01-26 18:40:40,0.0,15.56
2025-01-26 18:40:55,0.0,15.57
2025-01-26 18:41:10,0.0,15.57
2025-01-26 18:41:26,0.0,15.57
2025-01-26 18:41:41,0.0,15.57
2025-01-26 18:41:56,0.0,15.57
2025-01-26 18:42:11,0.0,15.57
2025-01-26 18:42:26,0.0,15.57
2025-01-26 18:42:41,0.1,15.57
2025-01-26 18:42:56,0.0,15.57
2025-01-26 18:43:11,0.0,15.57
2025-01-26 18:43:26,0.0,15.57
2025-01-26 18:43:41,0.0,15.57
2025-01-26 18:43:56,0.0,15.57
2025-01-26 18:44:11,0.0,15.57
2025-01-26 18:44:26,0.0,15.57
2025-01-26 18:44:41,0.0,15.57
2025-01-26 18:44:56,0.3,15.57
2025-01-26 18:45:12,0.0,15.57
2025-01-26 18:45:27,0.1,15.57
2025-01-26 18:45:42,0.0,15.57
2025-01-26 18:45:57,0.2,15.57
2025-01-26 18:46:12,0.1,15.57
2025-01-26 19:00:15,0.0,15.57
2025-01-26 19:00:31,0.0,15.57
2025-01-26 19:00:46,0.0,15.57
2025-01-26 19:01:01,0.0,15.57
2025-01-26 19:01:16,0.0,15.57
2025-01-26 19:01:34,0.0,15.57
2025-01-26 19:01:49,0.0,15.57
2025-01-26 19:02:04,0.1,15.57
2025-01-26 19:02:19,0.0,15.57
2025-01-26 19:02:35,0.1,15.57
2025-01-26 19:02:50,0.0,15.57
2025-01-26 19:03:19,0.0,15.57
2025-01-26 19:03:34,0.0,15.57
2025-01-26 19:03:49,0.1,15.58
2025-01-26 19:04:04,0.0,15.58
2025-01-26 19:04:20,0.0,15.58
2025-01-26 19:04:35,0.0,15.58
2025-01-26 19:14:21,0.0,15.58
2025-01-26 19:14:36,0.2,15.58
2025-01-26 19:14:51,0.0,15.58
2025-01-26 19:15:06,0.0,15.58
2025-01-26 19:39:39,0.0,15.58
2025-01-26 19:39:54,0.0,15.58
2025-01-26 19:40:10,0.0,15.58
2025-01-26 19:40:25,0.0,15.58
2025-01-26 19:40:40,0.5,15.58
2025-01-26 20:28:10,0.0,15.58
2025-01-26 20:28:25,0.0,15.58
2025-01-26 20:28:41,0.0,15.58
2025-01-26 20:28:56,0.0,15.58
2025-01-26 20:29:11,0.0,15.58
2025-01-26 20:29:26,0.0,15.58
2025-01-26 20:37:21,0.0,15.58
2025-01-26 20:37:36,0.0,15.58
2025-01-26 20:37:51,0.0,15.58
2025-01-26 20:38:06,0.0,15.58
2025-01-26 20:38:22,0.0,15.58
2025-01-26 21:05:10,0.0,15.58
2025-01-26 21:05:26,0.1,15.58
2025-01-26 21:05:41,0.0,15.58
2025-01-26 21:05:56,0.0,15.58
2025-01-26 21:38:15,0.0,15.58
2025-01-26 21:38:30,0.0,15.58
2025-01-26 21:38:45,0.0,15.58
2025-01-26 21:39:01,0.0,15.58
2025-01-26 21:39:16,0.0,15.58
2025-01-26 21:39:31,0.0,15.58
2025-01-26 21:59:55,0.0,15.58
2025-01-26 22:00:10,0.0,15.58
2025-01-26 22:00:25,0.0,15.58
2025-01-26 22:00:41,0.0,15.58
2025-01-26 22:00:56,0.0,15.58
2025-01-26 22:01:11,0.0,15.58
2025-01-26 22:39:30,0.8,15.58
2025-01-26 22:39:45,0.0,15.58
2025-01-26 22:40:00,0.1,15.58
2025-01-26 22:40:16,0.1,15.58
2025-01-26 22:40:31,0.0,15.58
2025-01-26 23:00:06,0.0,15.58
2025-01-26 23:00:22,0.1,15.58
2025-01-26 23:00:37,0.0,15.58
2025-01-26 23:00:52,0.0,15.58
2025-01-27 01:01:01,0.0,15.58
2025-01-27 01:01:16,0.0,15.58
2025-01-27 01:01:32,0.0,15.58
2025-01-27 01:01:47,0.0,15.59
2025-01-27 01:02:02,0.0,15.59
2025-01-27 01:02:17,0.3,15.59
2025-01-27 03:02:02,0.0,15.59
2025-01-27 03:02:17,0.0,15.59
2025-01-27 03:02:33,0.0,15.59
2025-01-27 03:02:48,0.0,15.59
2025-01-27 03:03:03,0.0,15.59
2025-01-27 05:02:48,0.0,15.59
2025-01-27 05:03:03,0.0,15.59
2025-01-27 05:03:18,0.0,15.59
2025-01-27 05:03:33,0.0,15.59
2025-01-27 05:03:49,0.0,15.59
2025-01-27 05:04:04,0.0,15.59
2025-01-27 06:26:35,0.0,15.59
2025-01-27 06:26:51,0.0,15.59
2025-01-27 06:27:06,0.0,15.59
2025-01-27 06:27:21,0.0,15.59
2025-01-27 07:13:37,0.0,15.59
2025-01-27 07:13:52,0.1,15.59
2025-01-27 07:14:07,0.0,15.59
2025-01-27 07:14:23,0.0,15.59
2025-01-27 07:14:38,0.0,15.59
2025-01-27 07:14:53,0.0,15.59
2025-01-27 08:00:14,0.0,15.59
2025-01-27 08:00:29,0.0,15.60
2025-01-27 08:00:44,0.0,15.60
2025-01-27 08:01:00,0.0,15.60
2025-01-27 08:01:15,0.0,15.60
2025-01-27 08:12:33,0.0,15.60
2025-01-27 08:12:48,1.0,15.98
2025-01-27 08:13:03,0.0,16.60
2025-01-27 08:13:18,0.1,16.67
2025-01-27 08:13:34,0.0,16.69
2025-01-27 08:13:49,0.0,16.69
2025-01-27 08:14:04,0.0,16.69
2025-01-27 08:14:19,0.0,16.69
2025-01-27 08:14:34,0.0,16.69
2025-01-27 08:14:49,0.0,16.69
2025-01-27 08:15:04,0.0,16.69
2025-01-27 08:15:19,0.0,16.69
2025-01-27 08:15:34,0.0,16.69
2025-01-27 08:15:49,0.0,16.69
2025-01-27 08:16:04,0.1,16.70
2025-01-27 08:16:19,0.0,16.70
2025-01-27 08:16:34,0.0,16.71
2025-01-27 08:16:49,0.0,16.72
2025-01-27 08:17:04,0.0,14.43
2025-01-27 08:17:20,0.0,15.51
2025-01-27 08:17:35,0.0,15.56
2025-01-27 08:17:50,0.0,15.59
2025-01-27 08:18:05,0.0,15.60
2025-01-27 08:18:20,0.0,7.77
2025-01-27 08:18:35,0.0,9.46
2025-01-27 08:18:50,0.0,13.32
2025-01-27 08:19:05,0.0,13.53
2025-01-27 08:19:20,0.0,13.73
2025-01-27 08:19:35,0.0,13.78
2025-01-27 08:19:50,0.0,13.89
2025-01-27 08:20:05,0.0,14.46
2025-01-27 08:20:20,0.0,14.60
2025-01-27 08:20:35,0.0,14.60
2025-01-27 08:20:50,0.0,14.67
2025-01-27 08:21:06,0.0,14.68
2025-01-27 08:21:21,0.0,14.72
2025-01-27 08:21:36,0.0,14.72
2025-01-27 08:21:51,0.0,14.73
2025-01-27 08:22:06,0.0,14.75
2025-01-27 08:22:21,0.0,14.80
2025-01-27 08:22:36,0.0,14.82
2025-01-27 08:22:51,0.0,14.89
2025-01-27 08:23:06,0.0,14.96
2025-01-27 08:23:21,0.0,15.01
2025-01-27 08:23:36,0.0,15.01
2025-01-27 08:23:51,0.0,15.01
2025-01-27 08:24:06,0.0,15.08
2025-01-27 08:24:21,0.0,15.16
2025-01-27 08:24:37,0.0,15.16
2025-01-27 08:24:52,0.0,15.26
2025-01-27 08:25:07,0.0,15.28
2025-01-27 08:25:22,0.0,15.28
2025-01-27 08:25:37,0.1,15.29
2025-01-27 08:25:52,0.0,15.35
2025-01-27 08:26:07,0.3,15.37
2025-01-27 08:26:22,0.0,15.39
2025-01-27 08:26:37,4.8,15.40
2025-01-27 08:26:52,0.0,15.50
2025-01-27 08:27:07,0.1,15.51
2025-01-27 08:27:22,0.0,15.51
2025-01-27 08:27:37,0.0,15.52
2025-01-27 08:27:52,0.0,15.53
2025-01-27 08:28:07,0.0,15.53
2025-01-27 08:28:23,0.0,15.53
2025-01-27 08:28:38,0.0,15.54
2025-01-27 08:28:53,0.0,15.57
2025-01-27 08:29:08,0.0,15.57
2025-01-27 08:29:23,0.1,15.57
2025-01-27 08:29:38,0.0,15.57
2025-01-27 08:29:53,0.3,15.57
2025-01-27 08:30:08,0.0,15.58
2025-01-27 08:30:23,0.1,15.58
2025-01-27 08:30:38,0.0,15.58
2025-01-27 08:30:53,0.3,15.61
2025-01-27 08:31:08,0.0,15.62
2025-01-27 08:31:23,0.5,15.62
2025-01-27 08:31:38,0.0,15.63
2025-01-27 08:31:53,0.1,15.63
2025-01-27 08:32:09,0.0,15.64
2025-01-27 08:32:24,0.0,15.72
2025-01-27 08:32:39,0.0,16.75
2025-01-27 08:32:54,0.0,17.00
2025-01-27 08:33:09,0.0,17.08
2025-01-27 08:33:24,0.0,17.10
2025-01-27 08:33:39,0.0,16.83
2025-01-27 08:33:54,5.0,17.26
2025-01-27 08:34:09,0.0,17.27
2025-01-27 08:34:24,0.0,17.28
2025-01-27 08:34:39,0.0,17.28
2025-01-27 08:34:54,0.0,17.28
2025-01-27 08:35:09,0.0,17.28
2025-01-27 08:35:24,0.0,17.28
2025-01-27 08:35:39,0.0,17.28
2025-01-27 08:35:55,0.0,17.29
2025-01-27 08:36:10,0.0,17.30
2025-01-27 08:36:25,0.0,17.30
2025-01-27 08:36:40,0.0,17.30
2025-01-27 08:36:55,0.0,17.31
2025-01-27 08:37:10,0.0,17.31
2025-01-27 08:37:25,0.0,17.31
2025-01-27 08:37:40,0.0,17.31
2025-01-27 08:37:55,0.0,17.31
2025-01-27 08:38:10,0.0,17.31
2025-01-27 08:38:25,0.0,17.31
2025-01-27 08:38:40,0.1,17.31
2025-01-27 08:38:55,0.0,17.31
2025-01-27 08:39:10,0.3,17.32
2025-01-27 08:39:26,0.0,17.32
2025-01-27 08:39:41,0.0,17.32
2025-01-27 08:39:56,0.0,17.27
2025-01-27 08:40:11,0.0,13.02
2025-01-27 08:40:26,0.0,13.02
2025-01-27 08:40:41,0.0,12.88
2025-01-27 08:40:56,0.0,12.88
2025-01-27 08:41:11,0.0,12.89
2025-01-27 08:41:26,0.0,12.89
2025-01-27 08:41:41,0.0,12.89
2025-01-27 08:41:56,0.0,12.89
2025-01-27 08:42:11,0.0,12.89
2025-01-27 08:42:26,0.0,12.89
2025-01-27 08:42:41,0.0,12.89
2025-01-27 08:42:56,0.0,12.89
2025-01-27 08:43:12,0.0,12.89
2025-01-27 08:43:27,0.0,13.75
2025-01-27 08:43:42,0.0,13.75
2025-01-27 08:43:57,0.0,13.76
2025-01-27 08:44:12,0.0,13.78
2025-01-27 08:44:27,0.0,13.78
2025-01-27 08:44:42,0.0,13.78
2025-01-27 08:44:57,0.0,13.80
2025-01-27 08:45:12,0.0,13.82
2025-01-27 08:45:27,0.0,13.83
2025-01-27 08:45:42,0.0,13.83
2025-01-27 08:45:57,0.0,13.83
2025-01-27 08:46:12,0.0,13.83
2025-01-27 08:46:27,0.0,13.83
2025-01-27 08:46:42,0.0,13.83
2025-01-27 08:46:58,0.0,13.83
2025-01-27 08:47:13,0.0,13.83
2025-01-27 08:47:28,0.0,13.86
2025-01-27 08:47:43,0.0,13.86
2025-01-27 08:47:58,0.0,13.86
2025-01-27 08:48:13,0.0,13.86
2025-01-27 08:48:28,0.0,13.86
2025-01-27 08:48:43,0.0,13.86
2025-01-27 08:48:58,0.0,13.88
2025-01-27 08:49:13,0.0,13.88
2025-01-27 08:49:28,0.0,13.88
2025-01-27 08:49:43,0.0,13.89
2025-01-27 08:49:58,0.0,13.89
2025-01-27 08:50:13,0.0,13.89
2025-01-27 08:50:28,0.0,13.89
2025-01-27 08:50:44,0.0,13.89
2025-01-27 08:50:59,0.0,13.89
2025-01-27 08:51:14,0.0,13.89
2025-01-27 08:51:29,0.0,13.94
2025-01-27 08:51:44,0.0,13.94
2025-01-27 08:51:59,0.0,13.94
2025-01-27 08:52:14,0.0,13.94
2025-01-27 08:52:29,0.0,13.94
2025-01-27 08:52:44,0.0,13.94
2025-01-27 08:52:59,0.4,13.95
2025-01-27 08:53:14,0.0,13.95
2025-01-27 08:53:29,0.0,13.96
2025-01-27 08:53:44,0.0,13.96
2025-01-27 08:53:59,0.0,13.96
2025-01-27 08:54:15,0.0,13.96
2025-01-27 08:54:30,0.0,13.96
2025-01-27 08:54:45,0.0,13.96
2025-01-27 08:55:00,0.0,13.96
2025-01-27 08:55:15,0.0,13.96
2025-01-27 08:55:30,0.0,13.96
2025-01-27 08:55:45,0.1,14.00
2025-01-27 08:56:00,0.0,14.00
2025-01-27 08:56:15,0.0,14.00
2025-01-27 08:56:30,0.0,14.00
2025-01-27 08:56:45,0.0,14.00
2025-01-27 08:57:00,0.4,14.01
2025-01-27 08:57:15,0.0,14.01
2025-01-27 08:57:30,0.3,14.04
2025-01-27 08:57:46,0.0,14.04
2025-01-27 08:58:01,0.3,14.06
2025-01-27 08:58:16,0.0,14.06
2025-01-27 08:58:31,0.3,14.07
2025-01-27 08:58:46,0.0,14.07
2025-01-27 08:59:01,0.0,14.07
2025-01-27 08:59:16,0.0,14.07
2025-01-27 08:59:31,0.1,14.09
2025-01-27 08:59:46,0.0,14.09
2025-01-27 09:00:01,0.1,14.09
2025-01-27 09:00:16,0.0,14.09
2025-01-27 09:00:31,0.0,14.10
2025-01-27 09:00:46,0.0,14.10
2025-01-27 09:01:01,2.3,14.10
2025-01-27 09:01:16,0.0,14.10
2025-01-27 09:01:32,0.3,14.10
2025-01-27 09:01:47,0.0,14.10
2025-01-27 09:02:02,0.1,14.10
2025-01-27 09:02:17,0.0,14.10
2025-01-27 09:02:32,79.9,60.62
2025-01-27 09:02:47,92.6,64.92
2025-01-27 09:03:02,98.9,65.68
2025-01-27 09:03:17,65.5,65.73
2025-01-27 09:03:32,54.3,66.93
2025-01-27 09:03:47,55.4,66.93
2025-01-27 09:04:02,61.8,66.98
2025-01-27 09:04:17,10.5,66.98
2025-01-27 09:04:32,60.6,67.01
2025-01-27 09:04:47,37.5,72.92
2025-01-27 09:05:02,37.8,72.93
2025-01-27 09:05:17,45.3,72.95
2025-01-27 09:05:33,47.0,72.97
2025-01-27 09:05:48,37.1,73.07
2025-01-27 09:06:03,53.5,73.10
2025-01-27 09:06:18,100.5,73.24
2025-01-27 09:06:33,44.8,73.28
2025-01-27 09:06:48,45.9,73.31
2025-01-27 09:07:03,0.0,73.33
2025-01-27 09:07:18,0.0,73.33
2025-01-27 09:07:33,0.0,73.33
2025-01-27 09:07:48,0.0,73.33
2025-01-27 09:08:03,0.0,73.33
2025-01-27 09:08:18,0.0,73.33
2025-01-27 09:08:33,0.0,73.33
2025-01-27 09:08:48,0.0,73.33
2025-01-27 09:09:04,0.0,73.33
2025-01-27 09:09:19,0.0,73.35
2025-01-27 09:09:34,2.8,73.35
2025-01-27 09:09:49,0.0,73.35
2025-01-27 09:10:04,0.0,73.35
2025-01-27 09:10:19,0.0,73.35
2025-01-27 09:10:34,0.0,73.35
2025-01-27 09:10:49,0.0,73.35
2025-01-27 09:11:04,0.4,73.35
2025-01-27 09:11:19,0.0,73.36
2025-01-27 09:11:34,0.0,73.36
2025-01-27 09:11:49,0.0,73.36
2025-01-27 09:12:04,0.0,73.36
2025-01-27 09:12:20,0.0,73.36
2025-01-27 09:12:35,0.0,73.36
2025-01-27 09:12:50,0.0,73.36
2025-01-27 09:13:05,0.0,73.36
2025-01-27 09:13:20,0.0,73.36
2025-01-27 09:13:35,0.0,73.36
2025-01-27 09:13:50,0.0,73.36
2025-01-27 09:14:05,0.0,73.36
2025-01-27 09:14:20,0.0,73.36
2025-01-27 09:14:35,0.0,73.36
2025-01-27 09:14:50,0.0,73.36
2025-01-27 09:15:05,1.2,73.37
2025-01-27 09:15:20,0.0,73.37
2025-01-27 09:15:35,0.0,73.37
2025-01-27 09:15:50,0.0,73.37
2025-01-27 09:16:06,0.0,73.37
2025-01-27 09:16:21,0.0,73.37
2025-01-27 09:16:36,0.0,73.37
2025-01-27 09:16:51,0.0,73.37
2025-01-27 09:17:06,0.0,73.37
2025-01-27 09:17:21,0.0,73.37
2025-01-27 09:17:36,0.0,73.37
2025-01-27 09:17:51,0.0,73.37
2025-01-27 09:18:06,0.0,73.38
2025-01-27 09:18:21,0.0,73.38
2025-01-27 09:18:36,0.0,73.38
2025-01-27 09:18:51,0.0,73.38
2025-01-27 09:19:06,0.0,73.38
2025-01-27 09:19:21,0.0,73.38
2025-01-27 09:19:37,0.0,73.38
2025-01-27 09:19:52,0.0,73.38
2025-01-27 09:20:07,0.0,73.38
2025-01-27 09:20:22,0.0,73.38
2025-01-27 09:20:37,0.0,73.38
2025-01-27 09:20:52,0.0,73.38
2025-01-27 09:21:07,0.0,73.39
2025-01-27 09:21:22,0.0,73.03
2025-01-27 09:21:37,0.0,73.03
2025-01-27 09:21:52,0.0,73.03
2025-01-27 09:22:07,0.0,73.03
2025-01-27 09:22:22,0.0,73.03
2025-01-27 09:22:37,0.0,73.03
2025-01-27 09:22:52,0.0,73.03
2025-01-27 09:23:07,0.0,73.03
2025-01-27 09:23:23,0.0,73.03
2025-01-27 09:23:38,0.0,73.03
2025-01-27 09:23:53,0.0,73.03
2025-01-27 09:24:08,0.0,73.03
2025-01-27 09:24:23,0.0,73.03
2025-01-27 09:24:38,0.0,73.03
2025-01-27 09:24:53,0.0,73.03
2025-01-27 09:25:08,0.0,73.03
2025-01-27 09:25:23,0.0,73.03
2025-01-27 09:25:38,0.0,73.03
2025-01-27 09:25:53,0.0,73.03
2025-01-27 09:26:08,0.0,73.03
2025-01-27 09:26:23,0.0,73.03
2025-01-27 09:26:38,0.0,73.03
2025-01-27 09:26:54,0.0,73.03
2025-01-27 09:27:09,0.0,73.04
2025-01-27 09:27:24,0.0,73.04
2025-01-27 09:27:39,0.0,73.04
2025-01-27 09:27:54,0.0,73.04
2025-01-27 09:28:09,0.0,73.04
2025-01-27 09:28:24,0.0,73.04
2025-01-27 09:28:39,0.0,73.04
2025-01-27 09:28:54,0.0,72.98
2025-01-27 09:29:09,0.0,72.98
2025-01-27 09:29:24,0.0,72.98
2025-01-27 09:29:39,0.0,72.98
2025-01-27 09:29:54,0.0,72.98
2025-01-27 09:30:09,0.0,72.98
2025-01-27 09:30:24,0.0,72.98
2025-01-27 09:30:39,0.0,72.98
2025-01-27 09:30:55,0.0,72.98
2025-01-27 09:31:10,0.0,72.98
2025-01-27 09:31:25,,
2025-01-27 09:31:40,,
2025-01-27 09:31:55,,
2025-01-27 09:32:10,,
2025-01-27 09:32:25,,
2025-01-27 09:32:40,,
2025-01-27 09:32:55,0.0,73.69
2025-01-27 09:33:10,0.0,73.69
2025-01-27 09:33:25,0.0,73.69
2025-01-27 09:33:40,0.0,73.69
2025-01-27 09:33:55,,
2025-01-27 09:34:10,,
2025-01-27 09:34:26,,
2025-01-27 09:34:41,,
2025-01-27 09:34:56,,
2025-01-27 09:35:11,,
2025-01-27 09:35:26,0.0,73.69
2025-01-27 09:35:41,0.0,73.69
2025-01-27 09:35:56,0.0,73.69
2025-01-27 09:36:11,0.1,73.69
2025-01-27 09:36:26,0.0,73.69
2025-01-27 09:36:41,0.3,73.69
2025-01-27 09:36:56,0.0,73.69
2025-01-27 09:37:11,0.0,73.69
2025-01-27 09:37:26,0.0,73.69
2025-01-27 09:37:41,0.0,73.69
2025-01-27 09:37:57,0.0,73.69
2025-01-27 09:38:12,0.0,73.69
2025-01-27 09:38:27,0.0,73.69
2025-01-27 09:38:42,0.0,73.69
2025-01-27 09:38:57,0.0,73.69
2025-01-27 09:39:12,0.0,73.69
2025-01-27 09:39:27,0.0,73.69
2025-01-27 09:39:42,0.0,73.69
2025-01-27 09:39:57,0.0,73.69
2025-01-27 09:40:12,0.0,73.69
2025-01-27 09:40:27,0.0,73.69
2025-01-27 09:40:42,0.0,73.69
2025-01-27 09:40:57,0.0,73.69
2025-01-27 09:41:12,0.0,73.69
2025-01-27 09:41:28,0.0,73.69
2025-01-27 09:41:43,0.0,73.69
2025-01-27 09:41:58,0.0,73.69
2025-01-27 09:42:13,0.0,73.69
2025-01-27 09:42:28,0.0,73.69
2025-01-27 09:42:43,0.0,73.69
2025-01-27 09:42:58,0.0,73.69
2025-01-27 09:43:13,0.0,73.69
2025-01-27 09:43:28,0.0,73.69
2025-01-27 09:43:43,0.0,73.69
2025-01-27 09:43:58,0.0,73.69
2025-01-27 09:44:13,0.0,73.69
2025-01-27 09:44:28,0.0,73.55
2025-01-27 09:44:43,0.0,73.55
2025-01-27 09:44:59,0.0,73.55
2025-01-27 09:45:14,0.0,73.55
2025-01-27 09:45:29,0.0,73.55
2025-01-27 09:45:44,0.0,73.55
2025-01-27 09:45:59,0.0,73.55
2025-01-27 09:46:14,0.0,73.55
2025-01-27 09:46:29,0.0,73.05
2025-01-27 09:46:44,0.0,46.05
2025-01-27 09:46:59,0.0,44.41
2025-01-27 09:47:14,0.0,44.41
2025-01-27 09:47:29,0.0,44.41
2025-01-27 09:47:44,0.0,44.41
2025-01-27 09:47:59,0.0,43.03
2025-01-27 09:48:14,0.0,43.04
2025-01-27 09:48:29,0.0,43.05
2025-01-27 09:48:45,0.0,43.06
2025-01-27 09:49:00,0.0,43.09
2025-01-27 09:49:15,0.0,43.10
2025-01-27 09:49:30,0.0,43.11
2025-01-27 09:49:45,0.0,43.11
2025-01-27 09:50:00,0.0,43.13
2025-01-27 09:50:15,0.0,43.14
2025-01-27 09:50:30,0.0,43.14
2025-01-27 09:50:45,0.0,43.16
2025-01-27 09:51:00,0.1,43.17
2025-01-27 09:51:15,0.0,43.17
2025-01-27 09:51:30,0.2,43.17
2025-01-27 09:51:45,0.0,43.17
2025-01-27 09:52:00,0.0,43.17
2025-01-27 09:52:15,0.0,43.17
2025-01-27 09:52:31,0.1,43.17
2025-01-27 09:52:46,2.4,43.21
2025-01-27 09:53:01,1.1,43.21
2025-01-27 09:53:16,0.0,43.21
2025-01-27 09:53:31,1.3,43.21
2025-01-27 09:53:46,0.0,43.21
2025-01-27 09:54:01,1.1,43.21
2025-01-27 09:54:16,0.0,43.21
2025-01-27 09:54:31,0.0,43.21
2025-01-27 09:54:46,0.0,43.21
2025-01-27 09:55:01,0.0,43.21
2025-01-27 09:55:16,0.0,43.23
2025-01-27 09:55:31,0.0,43.23
2025-01-27 09:55:46,0.0,43.23
2025-01-27 09:56:02,0.0,43.23
